nodes,iter,rs,init,fini,open,close,write,read,flush,prefetch,interface,workload,storage,access_pattern,file_sharing,process_grouping
64,1024,  4096,0.000000,0.000000,1.274395,0.000167,0.000444,0.007612,0.000000,0.000000,  STDIO,worm,2,0,0,0
64,1024,  4096,0.000000,0.000000,1.477937,0.000130,0.000574,0.008491,0.000000,0.000000,  STDIO,worm,2,0,0,1
64,1024,  4096,0.000000,0.000000,0.685320,0.000068,0.000461,0.005482,0.000000,0.000000,  STDIO,worm,2,0,0,2
64,1024,  4096,0.000000,0.000000,1.443919,0.001075,0.000491,0.016772,0.000000,0.000000,  MPIIO,worm,2,0,0,0
64,1024,  4096,0.000000,0.000000,1.279358,0.000460,0.000496,0.010936,0.000000,0.000000,  MPIIO,worm,2,0,0,1
64,1024,  4096,0.000000,0.000000,0.617614,0.000501,0.000508,0.009522,0.000000,0.000000,  MPIIO,worm,2,0,0,2
64,1024,  4096,0.000000,0.000000,0.000042,0.000010,0.000000,0.016780,0.000000,0.000000,  POSIX,  ro,2,1,0,0
64,1024,  4096,0.000000,0.000000,0.000038,0.000026,0.000000,0.007728,0.000000,0.000000,  STDIO,  ro,2,1,0,0
64,1024,  4096,0.000000,0.000000,0.000857,0.000553,0.000000,0.016688,0.000000,0.000000,  MPIIO,  ro,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.266708,0.000167,0.009611,0.013672,0.000000,0.000000,  POSIX, raw,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.201733,0.000055,0.009431,0.010793,0.000000,0.000000,  POSIX, raw,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.630270,0.000061,0.009235,0.009258,0.000000,0.000000,  POSIX, raw,2,1,0,2
64,1024,  4096,0.000000,0.000000,1.257394,0.000171,0.006072,0.007638,0.000000,0.000000,  STDIO, raw,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.247234,0.000086,0.005967,0.008511,0.000000,0.000000,  STDIO, raw,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.635140,0.000085,0.005956,0.005402,0.000000,0.000000,  STDIO, raw,2,1,0,2
64,1024,  4096,0.000000,0.000000,1.674972,0.001035,0.011603,0.016731,0.000000,0.000000,  MPIIO, raw,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.292366,0.000449,0.011847,0.012630,0.000000,0.000000,  MPIIO, raw,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.755348,0.000470,0.011396,0.009396,0.000000,0.000000,  MPIIO, raw,2,1,0,2
64,1024,  4096,0.000000,0.000000,0.000058,0.000010,0.018236,0.000000,0.000000,0.000000,  POSIX,update,2,1,0,0
64,1024,  4096,0.000000,0.000000,0.002027,0.000293,0.028816,0.000000,0.000000,0.000000,  STDIO,update,2,1,0,0
64,1024,  4096,0.000000,0.000000,0.000925,0.000560,0.017237,0.000000,0.000000,0.000000,  MPIIO,update,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.380040,0.000103,0.000431,0.012075,0.000000,0.000000,  POSIX,worm,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.329035,0.000050,0.000435,0.010758,0.000000,0.000000,  POSIX,worm,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.629811,0.000053,0.000455,0.008873,0.000000,0.000000,  POSIX,worm,2,1,0,2
64,1024,  4096,0.000000,0.000000,1.246488,0.000128,0.000491,0.007624,0.000000,0.000000,  STDIO,worm,2,1,0,0
64,1024,  4096,0.000000,0.000000,3.043611,0.000067,0.000442,0.008598,0.000000,0.000000,  STDIO,worm,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.664395,0.000072,0.000461,0.005491,0.000000,0.000000,  STDIO,worm,2,1,0,2
64,1024,  4096,0.000000,0.000000,2.681022,0.001066,0.000484,0.016753,0.000000,0.000000,  MPIIO,worm,2,1,0,0
64,1024,  4096,0.000000,0.000000,1.368602,0.000458,0.000496,0.012657,0.000000,0.000000,  MPIIO,worm,2,1,0,1
64,1024,  4096,0.000000,0.000000,0.743117,0.000451,0.000600,0.009272,0.000000,0.000000,  MPIIO,worm,2,1,0,2
128,1024,  4096,0.000000,0.000000,0.000087,0.000006,0.004527,0.000000,1.609991,0.000000,  POSIX,  wo,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000070,0.000031,0.003738,0.000000,1.627140,0.000000,  STDIO,  wo,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.083148,0.000944,0.006252,0.000000,2.800230,0.000000,  MPIIO,  wo,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000013,0.000004,0.000000,0.004266,0.000000,0.012618,  POSIX,  ro,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000020,0.000030,0.000000,0.003555,0.000000,0.012228,  STDIO,  ro,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000751,0.001196,0.000000,0.004919,0.000000,0.014390,  MPIIO,  ro,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000110,0.000010,0.004586,0.004006,1.407598,0.000000,  POSIX, raw,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000032,0.000006,0.004212,0.003692,1.473606,0.000000,  POSIX, raw,0,0,0,2
128,1024,  4096,0.000000,0.000000,0.000099,0.000049,0.003743,0.003185,1.419627,0.000000,  STDIO, raw,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000027,0.003447,0.002920,1.413753,0.000000,  STDIO, raw,0,0,0,2
128,1024,  4096,0.000000,0.000000,0.053466,0.001367,0.006118,0.004403,1.431954,0.000000,  MPIIO, raw,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000012,0.000006,0.006051,0.000000,1.643025,0.000000,  POSIX,update,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000176,0.000025,0.008092,0.000000,2.016781,0.000000,  STDIO,update,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000727,0.000711,0.005965,0.000000,1.687269,0.000000,  MPIIO,update,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000118,0.000012,0.001433,0.004017,1.277353,0.000000,  POSIX,worm,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000007,0.000516,0.003785,1.348865,0.000000,  POSIX,worm,0,0,0,2
128,1024,  4096,0.000000,0.000000,0.000108,0.000044,0.001381,0.003206,1.412849,0.000000,  STDIO,worm,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000035,0.000023,0.000514,0.003025,1.287322,0.000000,  STDIO,worm,0,0,0,2
128,1024,  4096,0.000000,0.000000,0.044289,0.001355,0.000431,0.004400,1.361245,0.000000,  MPIIO,worm,0,0,0,0
128,1024,  4096,0.000000,0.000000,0.000013,0.000004,0.000000,0.004255,0.000000,0.011906,  POSIX,  ro,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000017,0.000029,0.000000,0.003438,0.000000,0.012216,  STDIO,  ro,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000779,0.000573,0.000000,0.004648,0.000000,0.012536,  MPIIO,  ro,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000109,0.000010,0.004625,0.004025,1.395488,0.000000,  POSIX, raw,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000032,0.000006,0.004237,0.003729,1.430793,0.000000,  POSIX, raw,0,1,0,2
128,1024,  4096,0.000000,0.000000,0.000098,0.000049,0.003769,0.003194,1.321360,0.000000,  STDIO, raw,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000026,0.003471,0.002951,1.269833,0.000000,  STDIO, raw,0,1,0,2
128,1024,  4096,0.000000,0.000000,0.016742,0.001330,0.006179,0.004430,1.386496,0.000000,  MPIIO, raw,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000012,0.000006,0.006030,0.000000,1.503770,0.000000,  POSIX,update,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000203,0.000028,0.009159,0.000000,1.982944,0.000000,  STDIO,update,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000746,0.000730,0.005877,0.000000,1.733456,0.000000,  MPIIO,update,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000119,0.000012,0.001432,0.004022,1.349592,0.000000,  POSIX,worm,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000007,0.000508,0.003788,1.445654,0.000000,  POSIX,worm,0,1,0,2
128,1024,  4096,0.000000,0.000000,0.000108,0.000045,0.001377,0.003213,1.441643,0.000000,  STDIO,worm,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000034,0.000023,0.000516,0.003029,1.415018,0.000000,  STDIO,worm,0,1,0,2
128,1024,  4096,0.000000,0.000000,0.017461,0.001327,0.000427,0.004398,1.363586,0.000000,  MPIIO,worm,0,1,0,0
128,1024,  4096,0.000000,0.000000,0.000082,0.000006,0.004662,0.000000,1.746133,0.000000,  POSIX,  wo,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000071,0.000034,0.003799,0.000000,1.444966,0.000000,  STDIO,  wo,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.015906,0.000410,0.006131,0.000000,2.573905,0.000000,  MPIIO,  wo,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000013,0.000004,0.000000,0.004268,0.000000,0.012096,  POSIX,  ro,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000018,0.000028,0.000000,0.003433,0.000000,0.012981,  STDIO,  ro,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000789,0.000544,0.000000,0.004694,0.000000,0.012056,  MPIIO,  ro,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000111,0.000010,0.004646,0.004046,1.369553,0.000000,  POSIX, raw,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000032,0.000006,0.004249,0.003730,1.341205,0.000000,  POSIX, raw,1,0,0,2
128,1024,  4096,0.000000,0.000000,0.000099,0.000048,0.003782,0.003211,1.342039,0.000000,  STDIO, raw,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000034,0.000026,0.003468,0.002942,1.314548,0.000000,  STDIO, raw,1,0,0,2
128,1024,  4096,0.000000,0.000000,0.076730,0.001350,0.006168,0.004440,1.328786,0.000000,  MPIIO, raw,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000012,0.000006,0.006067,0.000000,1.415029,0.000000,  POSIX,update,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000179,0.000025,0.008173,0.000000,1.621942,0.000000,  STDIO,update,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000737,0.000746,0.005956,0.000000,1.706752,0.000000,  MPIIO,update,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000119,0.000012,0.001430,0.004028,1.324389,0.000000,  POSIX,worm,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000034,0.000007,0.000507,0.003789,1.354364,0.000000,  POSIX,worm,1,0,0,2
128,1024,  4096,0.000000,0.000000,0.000109,0.000045,0.001371,0.003221,1.315875,0.000000,  STDIO,worm,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000034,0.000022,0.000511,0.003025,1.354950,0.000000,  STDIO,worm,1,0,0,2
128,1024,  4096,0.000000,0.000000,0.082474,0.001432,0.000481,0.004419,1.337817,0.000000,  MPIIO,worm,1,0,0,0
128,1024,  4096,0.000000,0.000000,0.000013,0.000004,0.000000,0.004276,0.000000,0.011766,  POSIX,  ro,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000018,0.000031,0.000000,0.003451,0.000000,0.012723,  STDIO,  ro,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000781,0.000519,0.000000,0.004641,0.000000,0.013816,  MPIIO,  ro,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000110,0.000010,0.004663,0.004056,1.324528,0.000000,  POSIX, raw,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000006,0.004249,0.003721,1.227862,0.000000,  POSIX, raw,1,1,0,2
128,1024,  4096,0.000000,0.000000,0.000098,0.000051,0.003801,0.003219,1.273841,0.000000,  STDIO, raw,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000025,0.003462,0.002948,1.343570,0.000000,  STDIO, raw,1,1,0,2
128,1024,  4096,0.000000,0.000000,0.043077,0.001303,0.006130,0.004433,1.375758,0.000000,  MPIIO, raw,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000012,0.000006,0.005997,0.000000,1.336798,0.000000,  POSIX,update,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000201,0.000028,0.009092,0.000000,1.719937,0.000000,  STDIO,update,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000738,0.000811,0.005871,0.000000,3.145758,0.000000,  MPIIO,update,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000117,0.000012,0.001428,0.004039,1.451360,0.000000,  POSIX,worm,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000033,0.000007,0.000505,0.003856,1.373588,0.000000,  POSIX,worm,1,1,0,2
128,1024,  4096,0.000000,0.000000,0.000105,0.000045,0.001368,0.003219,1.487319,0.000000,  STDIO,worm,1,1,0,0
128,1024,  4096,0.000000,0.000000,0.000035,0.000023,0.000511,0.003026,1.252260,0.000000,  STDIO,worm,1,1,0,2
128,1024,  4096,0.000000,0.000000,0.044018,0.001338,0.000413,0.004415,1.273799,0.000000,  MPIIO,worm,1,1,0,0
128,1024,  4096,0.000000,0.000000,1.289224,0.000097,0.009072,0.000000,0.000000,0.000000,  POSIX,  wo,2,0,0,0
128,1024,  4096,0.000000,0.000000,1.438440,0.000167,0.005733,0.000000,0.000000,0.000000,  STDIO,  wo,2,0,0,0
128,1024,  4096,0.000000,0.000000,3.447587,0.000526,0.011515,0.000000,0.000000,0.000000,  MPIIO,  wo,2,0,0,0
128,1024,  4096,0.000000,0.000000,0.000042,0.000010,0.000000,0.016727,0.000000,0.000000,  POSIX,  ro,2,0,0,0
128,1024,  4096,0.000000,0.000000,0.000039,0.000025,0.000000,0.007712,0.000000,0.000000,  STDIO,  ro,2,0,0,0
128,1024,  4096,0.000000,0.000000,0.000853,0.000575,0.000000,0.016717,0.000000,0.000000,  MPIIO,  ro,2,0,0,0
128,1024,  4096,0.000000,0.000000,1.451258,0.000110,0.009042,0.013215,0.000000,0.000000,  POSIX, raw,2,0,0,0
128,1024,  4096,0.000000,0.000000,2.205004,0.000061,0.008991,0.010890,0.000000,0.000000,  POSIX, raw,2,0,0,1
128,1024,  4096,0.000000,0.000000,0.697073,0.000142,0.008852,0.009207,0.000000,0.000000,  POSIX, raw,2,0,0,2
128,1024,  4096,0.000000,0.000000,1.460065,0.000145,0.005794,0.007632,0.000000,0.000000,  STDIO, raw,2,0,0,0
128,1024,  4096,0.000000,0.000000,1.858721,0.000096,0.005877,0.008532,0.000000,0.000000,  STDIO, raw,2,0,0,1
128,1024,  4096,0.000000,0.000000,0.747494,0.000081,0.005814,0.005453,0.000000,0.000000,  STDIO, raw,2,0,0,2
128,1024,  4096,0.000000,0.000000,2.890470,0.001092,0.011468,0.016830,0.000000,0.000000,  MPIIO, raw,2,0,0,0
128,1024,  4096,0.000000,0.000000,2.166009,0.000489,0.011849,0.010983,0.000000,0.000000,  MPIIO, raw,2,0,0,1
128,1024,  4096,0.000000,0.000000,0.727171,0.000464,0.011444,0.008621,0.000000,0.000000,  MPIIO, raw,2,0,0,2
128,1024,  4096,0.000000,0.000000,0.000063,0.000010,0.017899,0.000000,0.000000,0.000000,  POSIX,update,2,0,0,0
128,1024,  4096,0.000000,0.000000,0.005182,0.000620,0.025237,0.000000,0.000000,0.000000,  STDIO,update,2,0,0,0
128,1024,  4096,0.000000,0.000000,0.000936,0.000663,0.017381,0.000000,0.000000,0.000000,  MPIIO,update,2,0,0,0
128,1024,  4096,0.000000,0.000000,1.402390,0.000191,0.000683,0.013028,0.000000,0.000000,  POSIX,worm,2,0,0,0
128,1024,  4096,0.000000,0.000000,2.074969,0.000068,0.000442,0.010886,0.000000,0.000000,  POSIX,worm,2,0,0,1
128,1024,  4096,0.000000,0.000000,0.741882,0.000137,0.000538,0.009368,0.000000,0.000000,  POSIX,worm,2,0,0,2
128,1024,  4096,0.000000,0.000000,1.444586,0.000131,0.000533,0.007593,0.000000,0.000000,  STDIO,worm,2,0,0,0
128,1024,  4096,0.000000,0.000000,1.867771,0.000068,0.000449,0.008606,0.000000,0.000000,  STDIO,worm,2,0,0,1
128,1024,  4096,0.000000,0.000000,0.688919,0.000073,0.000467,0.005512,0.000000,0.000000,  STDIO,worm,2,0,0,2
128,1024,  4096,0.000000,0.000000,2.451076,0.001134,0.000629,0.016829,0.000000,0.000000,  MPIIO,worm,2,0,0,0
128,1024,  4096,0.000000,0.000000,2.241181,0.000457,0.000483,0.011122,0.000000,0.000000,  MPIIO,worm,2,0,0,1
128,1024,  4096,0.000000,0.000000,1.044031,0.000459,0.000654,0.008655,0.000000,0.000000,  MPIIO,worm,2,0,0,2
128,1024,  4096,0.000000,0.000000,0.000041,0.000010,0.000000,0.016732,0.000000,0.000000,  POSIX,  ro,2,1,0,0
128,1024,  4096,0.000000,0.000000,0.000039,0.000029,0.000000,0.007781,0.000000,0.000000,  STDIO,  ro,2,1,0,0
128,1024,  4096,0.000000,0.000000,0.000851,0.000623,0.000000,0.016631,0.000000,0.000000,  MPIIO,  ro,2,1,0,0
128,1024,  4096,0.000000,0.000000,1.359621,0.000158,0.008906,0.011374,0.000000,0.000000,  POSIX, raw,2,1,0,0
128,1024,  4096,0.000000,0.000000,1.817854,0.000057,0.009289,0.010719,0.000000,0.000000,  POSIX, raw,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.643415,0.000059,0.009069,0.009380,0.000000,0.000000,  POSIX, raw,2,1,0,2
128,1024,  4096,0.000000,0.000000,1.321916,0.000143,0.005754,0.007708,0.000000,0.000000,  STDIO, raw,2,1,0,0
128,1024,  4096,0.000000,0.000000,2.051826,0.000079,0.005871,0.010524,0.000000,0.000000,  STDIO, raw,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.724165,0.000081,0.005817,0.005373,0.000000,0.000000,  STDIO, raw,2,1,0,2
128,1024,  4096,0.000000,0.000000,2.448653,0.001114,0.011191,0.016688,0.000000,0.000000,  MPIIO, raw,2,1,0,0
128,1024,  4096,0.000000,0.000000,2.232258,0.000525,0.011367,0.012717,0.000000,0.000000,  MPIIO, raw,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.934100,0.000448,0.011095,0.008592,0.000000,0.000000,  MPIIO, raw,2,1,0,2
128,1024,  4096,0.000000,0.000000,0.000069,0.000010,0.017860,0.000000,0.000000,0.000000,  POSIX,update,2,1,0,0
128,1024,  4096,0.000000,0.000000,0.008115,0.000526,0.029874,0.000000,0.000000,0.000000,  STDIO,update,2,1,0,0
128,1024,  4096,0.000000,0.000000,0.000934,0.000661,0.017372,0.000000,0.000000,0.000000,  MPIIO,update,2,1,0,0
128,1024,  4096,0.000000,0.000000,1.323020,0.000105,0.000455,0.011332,0.000000,0.000000,  POSIX,worm,2,1,0,0
128,1024,  4096,0.000000,0.000000,1.820554,0.000053,0.000437,0.010739,0.000000,0.000000,  POSIX,worm,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.652610,0.000068,0.000586,0.009409,0.000000,0.000000,  POSIX,worm,2,1,0,2
128,1024,  4096,0.000000,0.000000,1.366309,0.000233,0.000540,0.007701,0.000000,0.000000,  STDIO,worm,2,1,0,0
128,1024,  4096,0.000000,0.000000,1.816282,0.000066,0.000446,0.008514,0.000000,0.000000,  STDIO,worm,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.689143,0.000135,0.000466,0.005491,0.000000,0.000000,  STDIO,worm,2,1,0,2
128,1024,  4096,0.000000,0.000000,2.583902,0.001092,0.000547,0.016712,0.000000,0.000000,  MPIIO,worm,2,1,0,0
128,1024,  4096,0.000000,0.000000,2.295689,0.000464,0.000488,0.012794,0.000000,0.000000,  MPIIO,worm,2,1,0,1
128,1024,  4096,0.000000,0.000000,0.889419,0.000451,0.000562,0.008556,0.000000,0.000000,  MPIIO,worm,2,1,0,2
1,1024, 65536,0.000000,0.000000,0.000067,0.000015,0.014652,0.000000,0.068164,0.000000,  POSIX,  wo,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000085,0.000038,0.018878,0.000000,0.040963,0.000000,  STDIO,  wo,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.012298,0.000650,0.015612,0.000000,0.040352,0.000000,  MPIIO,  wo,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000028,0.000007,0.000000,0.008783,0.000000,0.154762,  POSIX,  ro,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000035,0.000033,0.000000,0.008456,0.000000,0.127064,  STDIO,  ro,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000755,0.000383,0.000000,0.009087,0.000000,0.166910,  MPIIO,  ro,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000119,0.000018,0.014569,0.010154,0.053329,0.000000,  POSIX, raw,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000043,0.000011,0.008525,0.007629,0.027574,0.000000,  POSIX, raw,0,0,0,2
1,1024, 65536,0.000000,0.000000,0.000134,0.000051,0.019188,0.010337,0.054417,0.000000,  STDIO, raw,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000047,0.000029,0.014311,0.007789,0.028227,0.000000,  STDIO, raw,0,0,0,2
1,1024, 65536,0.000000,0.000000,0.003853,0.001143,0.015283,0.010398,0.049656,0.000000,  MPIIO, raw,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000020,0.000027,0.016300,0.000000,0.043322,0.000000,  POSIX,update,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.003104,0.000057,0.018420,0.000000,0.038872,0.000000,  STDIO,update,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000882,0.000635,0.015008,0.000000,0.045803,0.000000,  MPIIO,update,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000143,0.000020,0.024539,0.009980,0.052107,0.000000,  POSIX,worm,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000045,0.000013,0.013925,0.007416,0.028805,0.000000,  POSIX,worm,0,0,0,2
1,1024, 65536,0.000000,0.000000,0.000124,0.000045,0.024499,0.010115,0.052697,0.000000,  STDIO,worm,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000051,0.000030,0.014015,0.007530,0.028620,0.000000,  STDIO,worm,0,0,0,2
1,1024, 65536,0.000000,0.000000,0.004061,0.001142,0.024400,0.010259,0.052940,0.000000,  MPIIO,worm,0,0,0,0
1,1024, 65536,0.000000,0.000000,0.000025,0.000007,0.000000,0.008068,0.000000,0.147206,  POSIX,  ro,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000030,0.000029,0.000000,0.009049,0.000000,0.179147,  STDIO,  ro,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000775,0.000390,0.000000,0.008969,0.000000,0.176864,  MPIIO,  ro,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000124,0.000018,0.014665,0.010174,0.052967,0.000000,  POSIX, raw,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000038,0.000011,0.008450,0.007655,0.029227,0.000000,  POSIX, raw,0,1,0,2
1,1024, 65536,0.000000,0.000000,0.000141,0.000051,0.019009,0.010258,0.052780,0.000000,  STDIO, raw,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000045,0.000032,0.014632,0.007837,0.028678,0.000000,  STDIO, raw,0,1,0,2
1,1024, 65536,0.000000,0.000000,0.003999,0.001181,0.015286,0.010271,0.051943,0.000000,  MPIIO, raw,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000018,0.000025,0.014816,0.000000,0.043045,0.000000,  POSIX,update,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.002984,0.000054,0.016217,0.000000,0.041666,0.000000,  STDIO,update,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000921,0.000493,0.013630,0.000000,0.047640,0.000000,  MPIIO,update,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000117,0.000021,0.024486,0.010027,0.053669,0.000000,  POSIX,worm,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000044,0.000013,0.013874,0.007421,0.029833,0.000000,  POSIX,worm,0,1,0,2
1,1024, 65536,0.000000,0.000000,0.000144,0.000050,0.024425,0.010012,0.052410,0.000000,  STDIO,worm,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000050,0.000030,0.013906,0.007586,0.028607,0.000000,  STDIO,worm,0,1,0,2
1,1024, 65536,0.000000,0.000000,0.003913,0.001267,0.024343,0.010027,0.051648,0.000000,  MPIIO,worm,0,1,0,0
1,1024, 65536,0.000000,0.000000,0.000074,0.000018,0.015376,0.000000,0.045313,0.000000,  POSIX,  wo,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000067,0.000037,0.019262,0.000000,0.049916,0.000000,  STDIO,  wo,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.002854,0.000643,0.015544,0.000000,0.050065,0.000000,  MPIIO,  wo,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000027,0.000006,0.000000,0.008401,0.000000,0.154846,  POSIX,  ro,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000033,0.000029,0.000000,0.008830,0.000000,0.179427,  STDIO,  ro,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000777,0.000394,0.000000,0.008906,0.000000,0.165332,  MPIIO,  ro,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000117,0.000019,0.014690,0.010261,0.050198,0.000000,  POSIX, raw,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000036,0.000011,0.008556,0.007642,0.030207,0.000000,  POSIX, raw,1,0,0,2
1,1024, 65536,0.000000,0.000000,0.000133,0.000052,0.019059,0.010280,0.052995,0.000000,  STDIO, raw,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000047,0.000030,0.014450,0.007705,0.027965,0.000000,  STDIO, raw,1,0,0,2
1,1024, 65536,0.000000,0.000000,0.003965,0.001238,0.015407,0.010451,0.051094,0.000000,  MPIIO, raw,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000019,0.000025,0.016016,0.000000,0.043526,0.000000,  POSIX,update,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.003121,0.000054,0.018506,0.000000,0.038776,0.000000,  STDIO,update,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000872,0.000629,0.015353,0.000000,0.044089,0.000000,  MPIIO,update,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000143,0.000020,0.024463,0.009866,0.047950,0.000000,  POSIX,worm,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000039,0.000013,0.013917,0.007480,0.028053,0.000000,  POSIX,worm,1,0,0,2
1,1024, 65536,0.000000,0.000000,0.000148,0.000056,0.024345,0.010011,0.052407,0.000000,  STDIO,worm,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000046,0.000053,0.013950,0.007612,0.028542,0.000000,  STDIO,worm,1,0,0,2
1,1024, 65536,0.000000,0.000000,0.004080,0.001133,0.024304,0.010382,0.051112,0.000000,  MPIIO,worm,1,0,0,0
1,1024, 65536,0.000000,0.000000,0.000027,0.000007,0.000000,0.007981,0.000000,0.166778,  POSIX,  ro,1,1,0,0
1,1024, 65536,0.000000,0.000000,0.000035,0.000032,0.000000,0.008243,0.000000,0.166680,  STDIO,  ro,1,1,0,0
1,1024, 65536,0.000000,0.000000,0.000775,0.000382,0.000000,0.008906,0.000000,0.186156,  MPIIO,  ro,1,1,0,0
1,1024, 65536,0.000000,0.000000,0.000126,0.000018,0.014752,0.010118,0.052812,0.000000,  POSIX, raw,1,1,0,0
1,1024, 65536,0.000000,0.000000,0.000037,0.000011,0.008578,0.007591,0.029273,0.000000,  POSIX, raw,1,1,0,2
